Canonicalized SMILES,Canonicalized Taste
O=C(OCC1OC(OC(=O)c2cc(O)c(O)c(OC(=O)c3cc(O)c(O)c(O)c3)c2)C(OC(=O)c2cc(O)c(O)c(OC(=O)c3cc(O)c(O)c(O)c3)c2)C(OC(=O)c2cc(O)c(O)c(OC(=O)c3cc(O)c(O)c(O)c3)c2)C1OC(=O)c1cc(O)c(O)c(OC(=O)c2cc(O)c(O)c(O)c2)c1)c1cc(O)c(O)c(OC(=O)c2cc(O)c(O)c(O)c2)c1,undefined
CCNC(=O)C(C)(C(C)C)C(C)C,undefined
CCNC(=O)C1CC(C)CCC1C(C)C,undefined
CC(O)CN,undefined
OCC1OC(O)CC(O)C1O,sweet
CC(C)C(=O)C(=O)O,undefined
O=C(O)CCC(=O)C(=O)O,undefined
CCC(=O)C(=O)O,sweet
CC(C)CC(=O)C(=O)O,undefined
Nc1ncnc2c1ncn2C1OC(COP(=O)(O)O)C(OP(=O)(O)O)C1O,sweet
O=C(O)CCc1ccccc1,sweet
OCc1ccc(O)cc1,sweet
O=Cc1ccc(O)cc1,sweet
O=C(O)c1ccc(O)cc1,undefined
CC=O,undefined
CC(N)=O,undefined
CC(=O)C(C)O,sweet
CC(C)=O,undefined
CC(=O)OC1OC(CO)C(OC2OC(CO)C(O)C(O)C2O)C(O)C1O,sweet
Nc1ncnc2c1ncn2C1OC(COP(=O)(O)OP(=O)(O)O)C(O)C1O,sweet
N,undefined
Nc1ncnc2c1ncn2C1OC(COP(=O)(O)OS(=O)(=O)O)C(O)C1O,sweet
Nc1ncnc2c1ncn2C1OC(COP(=O)(O)OP(=O)(O)OP(=O)(O)O)C(O)C1O,sweet
NCCC(=O)O,sweet
OCc1ccccc1,sweet
C[N+](C)(C)CC(=O)[O-],undefined
CCCC=O,undefined
CC(O)C(C)O,undefined
CCCCO,sweet
CCCC(=O)O,undefined
Nc1ncnc2c1ncn2C1OC2COP(=O)(O)OC2C1O,sweet
O=C=O,undefined
O=C(O)C=C(CC(=O)O)C(=O)O,undefined
CC(C)c1ccc(CO)cc1,undefined
CC(C)c1ccc(C=O)cc1,sour
C=Cc1ccc(O)c(OC)c1,undefined
Cc1ccccc1O,undefined
Cc1cccc(O)c1,undefined
CCCCCCCC,undefined
CCCCCCCC(=O)O,undefined
NCCCC(N)C(=O)O,undefined
S,undefined
CCCCCCCC=O,undefined
CN(C)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1O,sweet
Nc1ncnc2c1ncn2C1OC(COP(=O)(O)OP(=O)(O)OP(=O)(O)OP(=O)(O)O)C(O)C1O,sweet
CCC=O,undefined
O=C(O)C(O)C(O)C(O)C(O)CO,sweet
Nc1ncnc2c1ncn2C1CC(O)C(COP(=O)(O)OP(=O)(O)O)O1,sweet
Nc1ncnc2c1ncn2C1CC(O)C(COP(=O)(O)O)O1,sweet
Nc1ncnc2c1ncn2C1CC(O)C(COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O1,sweet
CC(=O)C(C)=O,sweet
O=c1c(Cc2c(O)oc3ccccc3c2=O)c(O)oc2ccccc12,bitter
O=C1CCc2ccccc2O1,sweet
NCC(O)C(O)C(O)COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1O,sweet
O=C(O)CCCC(=O)O,undefined
c1ccc2[nH]ccc2c1,undefined
O=C(O)Cc1c[nH]c2ccccc12,sour
CC(O)C(O)C(O)C(=O)CO,sweet
CS,undefined
CC(=O)C=O,sweet
CO,undefined
Nc1ncnc2c1ncn2C1OC(COP(=O)(O)OP(=O)(O)OCC2OCC(O)C2O)C(O)C1O,sweet
c1ccc2ccccc2c1,undefined
NC(=O)c1cccnc1,undefined
[N-]=[N+]=O,undefined
CCCCCCCCO,undefined
O,undefined
O=C(O)C(=O)CO,sour
CCCCCCCCCCCCCCCC=O,undefined
CCCCCCCCCCCCCCCC(=O)O,undefined
Nc1ncnc2c1ncn2C1OC(COP(=O)(O)OS(=O)(=O)O)C(OP(=O)(O)O)C1O,sweet
Oc1ccccc1,undefined
O=C(O)C(=O)Cc1ccccc1,sweet
O=C(O)Cc1ccccc1,sweet
NCCc1ccccc1,undefined
Nc1c2ncn(C3OC(COP(=O)(O)O)C(O)C3O)c2nc[n+]1C1OC(COP(=O)(O)O)C(O)C1O,sweet
Nc1c2ncn(C3OC(COP(=O)(O)OP(=O)(O)OP(=O)(O)O)C(O)C3O)c2nc[n+]1C1OC(COP(=O)(O)O)C(O)C1O,sweet
CCCO,undefined
CC(=O)C(=O)O,sour
CSC,sweet
C1CCSC1,undefined
Cc1ncsc1CCO,undefined
Cc1ccccc1,sweet
C[N+](C)(C)[O-],undefined
CN(C)C,undefined
COc1cc(C=O)ccc1O,sweet
CC1CCCC2(C)CCCCC12O,undefined
Nc1ncnc2c1ncn2C1CC(OP(=O)(O)O)C(CO)O1,sweet
O=C(O)c1ccc(O)cc1O,undefined
Nc1nc(Cl)nc2c1ncn2C1OC(COP(=O)([O-])OP(=O)([O-])OP(=O)([O-])[O-])C(O)C1O,sweet
Nc1nc(Cl)nc2c1ncn2C1OC(COP(=O)(O)OP(=O)(O)OP(=O)(O)O)C(O)C1O,sweet
Nc1ncnc2c1ncn2C1OC(COP(=O)(O)OP(=O)(O)OP(=O)(O)O)CC1O,sweet
Nc1ncnc2c1ncn2C1OC(COP(=O)(O)OP(=O)(O)O)C(OP(=O)(O)O)C1O,sweet
O=C([O-])C(O)CC(O)C(O)C(=O)[O-],sweet
O=C(O)C(O)CC(O)C(O)C(=O)O,sweet
Nc1ncnc2c1ncn2C1OC(COP(=O)(O)OP(=O)(O)O)C(O)C1OP(=O)(O)O,sweet
NCCCCCCNc1nc2c(N)ncnc2n1C1OC(COP(=O)(O)O)C(O)C1O,sweet
Nc1ncnc2c1nc(Br)n2C1OC2COP(=O)([O-])OC2C1O,sweet
Nc1ncnc2c1nc(Br)n2C1OC2COP(=O)(O)OC2C1O,sweet
O=P(O)(O)OP(=O)(O)OCC1OC(n2cnc3c(NBr)ncnc32)C(O)C1O,sweet
Nc1ncnc2c1ncn2C1OC(CO)C2OP(=O)(O)OC21,sweet
Nc1ncnc2c1ncn2C1OC(COP(=O)(O)O)C(O)C1OP(=O)(O)O,sweet
Nc1ncnc2c1ncn2C1OC(COP(=O)(O)OP(=O)(O)OP(O)(O)=S)C(O)C1O,sweet
CC(N)C(=O)NC(Cc1ccccc1)C(=O)O,sweet
COc1cc(C(C)=O)ccc1O,sweet
Nc1ncnc2c1ncn2C1OC(COP(=O)([O-])OP(=O)([O-])OP(=O)([O-])O)C(O)C1O,sweet
O=C(OCc1ccccc1)c1ccccc1,sweet
S=C=NCc1ccccc1,undefined
CCCCCCCCCCCCCCCCO,undefined
CC12CCC(CC1)C(C)(C)O2,sweet
Cc1ccc(O)cc1,undefined
CCCCCCCCCC(=O)O,sour
CCCCOC(=O)c1ccccc1C(=O)OCCCC,undefined
O=C(c1ccccc1)c1ccccc1,undefined
Nc1ncnc2c1ncn2C1OC(COP(=O)(O)CP(=O)(O)OP(=O)(O)O)C(O)C1O,sweet
C=CCc1ccc(O)c(OC)c1,sweet
Nc1nc(F)nc2c1ncn2C1OC(COP(=O)(O)O)C(O)C1O,sweet
CC(O)C(O)C(O)C(O)CO,sweet
O=CCCCC=O,undefined
CC(C)c1cccc(O)c(=O)c1,undefined
CC(=O)OC1CC(OC2C(O)CC(OC3C(O)CC(OC4CCC5(C)C(CCC6C5CC(O)C5(C)C(C7=CC(=O)OC7)CCC65O)C4)OC3C)OC2C)OC(C)C1OC1OC(CO)C(O)C(O)C1O,undefined
CCCCCCCCCCCC(=O)O,undefined
CC1(O)OC(CO)C(OC2OC(CO)C(O)C(O)C2O)C(O)C1O,sweet
CN(C)C(=N)N=C(N)N,bitter
CP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1O,sweet
COC(=O)c1ccccc1O,undefined
C=CCc1cc(OC)c2c(c1)OCO2,undefined
CNc1ncnc2c1ncn2C1OC(COP(=O)(O)O)C(O)C1O,sweet
COc1ccnc(CS(=O)c2nc3ccc(OC(F)F)cc3[nH]2)c1OC,bitter
Nc1ncnc2c1ncn2C1OC(COP(=O)(O)OP(=O)(O)NP(=O)(O)O)C(O)C1O,sweet
Nc1ncnc2c1ncn2C1OC(COP(=O)(O)CP(=O)(O)O)C(O)C1O,sweet
Nc1ncnc2c1ncn2C1OC(COP(=O)(O)OP(=O)(O)CP(=O)(O)O)C(O)C1O,sweet
C=CCc1ccc2c(c1)OCO2,sweet
CCCCCCCCCCCCCCCCCC(=O)O,undefined
CC(C)(C)CC(C)(C)c1ccc(OCCO)cc1,undefined
NCCc1ccc(O)cc1,undefined
C=CCCCCCCCCC(=O)O,sweet
NS(=O)(=O)O,undefined
Nc1nc(=O)c2nc(CNc3ccc(C(=O)NC(CCC(=O)O)C(=O)O)cc3)cnc2[nH]1,undefined
NC(Cc1ccc(O)c(O)c1)C(=O)O,undefined
CC(=O)[O-].CC(=O)[O-],undefined
CCCCCC=O,undefined
CS(C)(=O)=O,undefined
O=C([O-])CC(O)(CC(=O)[O-])C(=O)[O-],undefined
CCCCCO,sweet
NC(N)=NCCCC(N)C(=O)O,undefined
CCN,undefined
CCS,undefined
CC(C)N,undefined
CC(C)S,undefined
CC1CO1,sweet
CC(C)(C)O,undefined
CCC(C)(C)O,undefined
CC(=O)OC1CC2CCC1(C)C2(C)C,sweet
CCC(C)(O)CC,undefined
CCOC(=O)C1OC1(C)c1ccccc1,sweet
CCCCOC(=O)CC(CC(=O)OCCCC)(OC(C)=O)C(=O)OCCCC,sweet
O=C(O)CCS,undefined
C=CC(C)(CCC=C(C)C)OC(=O)C(C)C,undefined
CC1=CC(=O)CC(C)(C)C1,sweet
CCC(C)(O)CCCC(C)C,undefined
C=CC(C)(O)CCC=C(C)C,sweet
CC(C)CN,undefined
CC(C)CO,bitter
CC(C)C=O,undefined
CCC(C)O,sweet
CCC(C)=O,undefined
CC(C)C(=O)O,undefined
C=C1C2CCC(C2)C1(C)C,undefined
CC(=O)OC(C)(C)C1CCC(C)CC1,undefined
CC1=CCC2CC1C2(C)C,sweet
C=C(C)C(=O)OC,undefined
CC1=C(O)C(=O)CC1,undefined
CC(=O)c1c(C)c([N+](=O)[O-])c(C(C)(C)C)c([N+](=O)[O-])c1C,undefined
Cc1c[nH]c2ccccc12,undefined
Nc1nc(=O)c2ncn(C3OC(COP(=O)(O)O)C(O)C3O)c2[nH]1,undefined
CNc1ccccc1C(=O)OC,sweet
CCOC(=O)c1ccccc1N,sweet
O=C1OCc2ccccc21,sweet
CCC(CC)C(=O)O,sour
O=C(O)c1ccco1,undefined
CC(=O)c1cccs1,undefined
CCc1cc2c(cc1C(C)=O)C(C)(C)CCC2(C)C,undefined
CC(C)c1ccccc1O,undefined
CC(C)=C1CCC(C)C2=C(C1)C(C)CC2,sweet
O=C1C(O)=C(O)OC1C(O)CO,undefined
CC(=O)c1ccc(C)cc1C,sweet
CC1=CC(=O)C(C(C)C)CC1,sweet
CC(C)=C1CCC(C)CC1=O,undefined
Cc1ccc(C(C)C)c(O)c1,undefined
O=Cc1ccccc1O,undefined
Cc1cccc2ccccc12,undefined
O=C1OC(CO)C(O)C(O)C1O,undefined
COc1cccc(OC)c1O,undefined
COc1ccccc1OC,sweet
c1ccc2ncccc2c1,undefined
Sc1ccc2ccccc2c1,undefined
Cc1ccc2ncccc2c1,undefined
c1ccc(-c2ccccc2)cc1,undefined
COc1ccc2ccccc2c1,sweet
CC(=O)c1ccc2ccccc2c1,sweet
CCOc1ccc2ccccc2c1,undefined
C=CCc1ccc(OC(C)=O)c(OC)c1,sweet
CC(C=O)c1ccccc1,undefined
CCC(O)c1ccccc1,sweet
CCC(=O)c1ccccc1,undefined
COC(=O)c1ccccc1,sweet
COC(=O)c1cccnc1,undefined
CCCOC(=O)c1ccc(O)cc1,sweet
CCCCOC(=O)c1ccc(O)cc1,undefined
O=C(OOC(=O)c1ccccc1)c1ccccc1,undefined
CC(C)CCOC(=O)c1ccccc1,sweet
O=C(OCCc1ccccc1)c1ccccc1,undefined
c1ccc2scnc2c1,undefined
Cc1nc2ccccc2o1,undefined
Cc1ccccc1C,undefined
Cc1ccc(C)c(C)c1,undefined
Cc1ccc(O)cc1C,undefined
Cc1ccc(C)c(O)c1,sweet
Cc1cc(C)c(C)cc1C,sweet
CCC(C)CN,undefined
CCC(C)C=O,undefined
CCC(=O)CC,undefined
O=C1CCCO1,sweet
Cn1cccc1,undefined
C=C(C)C1CC=C(C)C(OC(C)=O)C1,sweet
C=C(C)C1CC=C(C)C(OC(=O)CC)C1,sweet
CCCC(C)C(=O)O,sour
CCOC(=O)C(C)C,sweet
CCOC(=O)C(C)O,undefined
CC(C)COC(=O)C(C)C,undefined
CCCCOC(=O)C(C)C,sweet
CCC(C=O)CC,sweet
OCC1CCCO1,undefined
SCc1ccco1,undefined
O=Cc1cccs1,undefined
CC(C)(C)c1ccc(O)cc1,undefined
O=C1CCC(C(=O)O)N1,sweet
CC(O)c1ccccc1,sweet
O=C(O)C1CCCCC1,sour
C=C(C)C1CC=C(C)C(O)C1,undefined
C=C(C)C1CC=C(C)C(=O)C1,undefined
COC(=O)c1ccc(O)cc1,undefined
CC1CCC(C(C)C)CC1,undefined
CC1=CCC(C(C)C)C=C1,undefined
Cc1ccc(C(C)C)cc1,undefined
CC(C)c1ccc(O)cc1,undefined
CC(=O)c1ccc(O)cc1,sweet
COc1ccc(C(=O)O)cc1,sweet
C=Cc1ccccc1,sweet
N#Cc1ccccc1,undefined
SCc1ccccc1,undefined
COc1ccccc1,undefined
CSc1ccccc1,undefined
CCc1ccccn1,undefined
COC(=O)Cc1ccccc1,sweet
c1ccc(Oc2ccccc2)cc1,undefined
O=C(Cc1ccccc1)Cc1ccccc1,bitter
COc1ccc(COC(=O)Cc2ccccc2)cc1,undefined
CC(C)CCOC(=O)Cc1ccccc1,sweet
O=C(Cc1ccccc1)OCCc1ccccc1,sweet
CCCN(CCC)CCC,undefined
CC(C)(O)CCc1ccccc1,undefined
CC(=O)OC(C)(C)CCc1ccccc1,sweet
COC(=O)CCc1ccccc1,undefined
CC(C)C(=O)OCc1ccccc1,sweet
CCCC(=O)OCc1ccccc1,undefined
CC(C)CC(=O)OCc1ccccc1,sweet
CC(=O)OCCc1ccccc1,sweet
c1ccc(COCc2ccccc2)cc1,sweet
CCCC(=O)OCCc1ccccc1,sweet
Cc1ccc(OC(=O)C(C)C)cc1,undefined
COc1ccc(COC(C)=O)cc1,sweet
CCCc1ccc(OC)cc1,sweet
CCCCC1CCC(=O)O1,sweet
O=CCCc1ccccc1,undefined
O=COCc1ccccc1,undefined
CCCCCC1CCC(=O)O1,sweet
CCCCCCCC1CCC(=O)O1,undefined
CCCCC(CC)CO,sweet
Cc1ccc(C=O)cc1,undefined
CCc1ccc(C)nc1,undefined
COc1ccc(C)cc1,undefined
CC(C)COC(=O)CCc1ccco1,sweet
COc1ccc(CO)cc1,sweet
CCCC1CCC(=O)O1,sweet
CCOC(=O)CC,sweet
CCC(C)CC(=O)O,sour
COC(=O)CC(C)=O,undefined
CCOC(=O)CC(=O)OCC,sweet
CCCC(=O)OCC,undefined
CCOC(C)OCC,sweet
CCCOC(=O)CCC,sweet
CCCCCC(=O)OCC(C)C,sweet
CC(C)=CCCC(C)CCOC=O,undefined
C=C(C)CCCC(C)CCOC(=O)CC,undefined
CCCOC(=O)CCCCC(=O)OCCC,undefined
CC(C)=CCCC(C)CC=O,sweet
CCCC(=O)OCCC(C)C,undefined
CCCCCCC(=O)OCC,undefined
CCCC(=O)OC(=O)CCC,undefined
CCCCCCCC(=O)OCC,sweet
CCCCCCCCCCCC(=O)OCC,sweet
CCCCC(=O)CC,undefined
COC(=O)CCC(=O)OC,sweet
OCCCCC(O)CO,sweet
CCCCCC(=O)OC,sweet
CCCCCCC(=O)OC,sweet
C=CC=O,undefined
CCCS,sweet
CCCN,undefined
C=CCO,undefined
CC(CC=O)CCCC(C)(C)O,sweet
CC(C)CCN,undefined
CCCC(C)=O,sweet
CC(=O)CC(C)C,undefined
CC(=O)OC(C)C,sweet
C=C(C)OC(C)=O,sweet
CC(=O)OC(C)=O,undefined
CC1CCC(=O)O1,sweet
Cc1cccc(C)c1,undefined
Cc1cccc(C)n1,undefined
Cc1cncc(C)n1,undefined
COC(=O)CC(=O)OC,undefined
CCOC(=O)CC(C)C,sweet
CC(C)CC(O)CC(C)C,undefined
CC(C)CC(=O)CC(C)C,undefined
OC1CCCCC1,undefined
O=C1CCCCC1,undefined
Sc1ccccc1,undefined
CC1CCCCN1,undefined
Cc1cnccn1,undefined
CCCCOC(=O)CC(C)C,sweet
CCCCOC(=O)CCC,sweet
CCCCOC(=O)CCCCCCCCC(=O)OCCCC,undefined
CCCCC(=O)O,sour
CCCCC,undefined
CCCCN,undefined
CCCCS,undefined
SCCCS,undefined
CCNCC,undefined
CCON=O,undefined
c1ccsc1,undefined
CCCCCCCCCCCCCC(=O)OC(C)C,undefined
CCCCCCCCCC(=O)OCC,sweet
CCOC(=O)CCCCCCCCC(=O)OCC,undefined
CCCCCCCCCC(=O)OC,undefined
CCCCCC(C)=O,sweet
CC(C)CCOC=O,undefined
CCCCCC,undefined
CCCCCN,undefined
CCCCC=O,undefined
CCCCCS,undefined
CCSSCC,undefined
CCCCCCCC(=O)OC,sweet
CCCCCC#CC(=O)OC,undefined
CCCCCCC(=O)O,sour
CCCCCCN,undefined
CCCCCCO,sweet
CCCCCCS,undefined
CCOCCCO,undefined
CCCSCCC,undefined
CCCCCCCCCCCCCCCCCC(=O)OCC,undefined
C=CCCCCCC,undefined
CCCCCCCO,sweet
CCCCCCC=O,undefined
CCCCCCC#CC(=O)OC,undefined
C=CCCCCCCCCC(=O)OC,undefined
CCCCCCCCCCCC(=O)OC,undefined
CCCCCCCCC,undefined
CCCCCCCCC(=O)O,undefined
CCCCCCCOC(C)=O,undefined
CCCCCCCCCC(C)=O,undefined
CCCCCCCCOC(C)=O,undefined
CCCCCCCCCCOC(C)=O,undefined
CCCCCCCOC=O,undefined
CCCCCCCCCCO,sweet
CCCCCCCCCC=O,sweet
CCCCCCCCOC=O,undefined
CCCCCCCCCCC(=O)O,undefined
CCCCCCCCCCCCCCCC(=O)OC,undefined
CCCCCCCCCCCC,undefined
CCCCCCCCCCCO,undefined
C=CCCCCCCCCCO,undefined
CCCCCCCCCCC=O,sweet
C=CCCCCCCCCC=O,undefined
CCCCCCCCCCCCO,undefined
CCCCCCCCCCCC=O,undefined
CCCCCCCCCCCCCCCCCC(=O)OC,undefined
CCCCCCCCCCCCOC(C)=O,sweet
CCCCCCCCCCCCCO,undefined
CCCCCCCCCCCCCCO,undefined
CCCCCCCCCCCCCCCCCCO,undefined
CCCCCCCCCCCCCCCCCCCC,undefined
C=CC(C)(C)O,undefined
C=CC(C)(CCC=C(C)C)OC(C)=O,sweet
CC1CC(O)CC(C)(C)C1,undefined
CCC(C)C(=O)O,sour
CC(=O)OC1C=C(C)C2CC(=C(C)C)CC2C(C)C1,sweet
O=C(Oc1ccccc1)c1ccccc1O,sweet
O=C(OCc1ccccc1)c1ccccc1O,sweet
CCOC(=O)c1ccccc1O,sweet
Cc1occc(=O)c1O,sweet
CC(=O)c1ccccc1O,sweet
c1ccc2cnccc2c1,sweet
COc1ccc(C=O)cc1OC,sweet
CCC(=O)OC(C)c1ccccc1,sweet
CCOC(=O)c1ccc(O)cc1,undefined
O=C1CCCC1,undefined
CCOc1cc(C=O)ccc1O,sweet
COc1cc(C(=O)O)ccc1O,sweet
CCOC(=O)C1OC1c1ccccc1,sweet
CCN(CC)CC,undefined
COC(=O)c1ccc(OC)cc1,sweet
CC(=O)c1ccc(C)cc1,sweet
O=c1nc[nH]c2c1ncn2C1OC(COP(=O)(O)O)C(O)C1O,undefined
Nc1ccccc1C(=O)OCCc1ccccc1,sweet
COc1cc(C=O)cc(OC)c1O,sweet
CCCCOC(=O)c1ccccc1,undefined
Cc1ccccc1S,undefined
CCC(C)CO,undefined
CCCCOC(=O)C(C)O,undefined
C=C(C)C1CCC(C)(O)CC1,undefined
O=C([O-])CN(CCN(CC(=O)[O-])CC(=O)O)CC(=O)O,undefined
CC(C)=CCCC(C)CCOC(=O)Cc1ccccc1,sweet
O=Cc1ccc(O)c(O)c1,bitter
CC(=O)Oc1ccc(C)cc1,undefined
C=CCc1ccc(OC)cc1,sweet
C=CC(=O)OCC,undefined
CC(C)COC(=O)CCCCC(=O)OCC(C)C,undefined
CCCC(=O)OCCC(C)CCC=C(C)C,sweet
CCOC(C)=O,sweet
CC(=O)C=C(C)C,sweet
COC(CC(C)CCCC(C)(C)O)OC,undefined
CCOC(=O)CC(C)=O,undefined
C=CCOC(=O)CCCCCC,sweet
CCCCCC(=O)O,sour
CCCCCCC,sweet
CCCCCCCCCCCCCCCC(=O)OC(C)C,undefined
COC(C(O)C=O)C(O)C(O)CO,sweet
c1ccc(CSSCc2ccccc2)cc1,undefined
CC(=O)OCCC(C)CCC=C(C)C,undefined
O=C([O-])CCC(=O)[O-],undefined
CC(=O)OC(C)(C)Cc1ccccc1,sweet
COc1cccc(OC)c1,sour
CCCCCCCCCCCCOS(=O)(=O)[O-],undefined
c1cscn1,undefined
O=C([O-])C(O)C(O)C(O)C(O)CO.O=C([O-])C(O)C(O)C(O)C(O)CO,undefined
O=C(O)C(O)C(O)C(O)C(O)CO.O=C(O)C(O)C(O)C(O)C(O)CO.[Fe],undefined
[Pb+2],sweet
CC(=O)c1cccnc1,sweet
CCSCC,undefined
CC1=C(C=O)C(C)(C)CCC1,sweet
CC(=O)OC1CC2(O)C3CCC4CC(OC(=O)CCCCCCC(=O)NC(CCCN=C(N)N)C(=O)O)CCC4(C)C3CCC2(C)C1c1ccoc(=O)c1,bitter
CC(C)C12CCC(C)(CC1)O2,undefined
O=C([O-])[O-],undefined
Cc1ccc2c(c1)C(C(C)C)CCC2C,undefined
C=CCc1cc2c(c(OC)c1OC)OCO2,undefined
O=C(O)c1c(O)c(-c2ccccc2)nc2ccccc12,undefined
C=CCc1cc(OC)c(OC)c(OC)c1,undefined
CC1=CC(O)C(C(C)C)CC1,undefined
CCCC(=O)c1ccccc1,undefined
O=C1C=CCO1,undefined
CC1CCC(C(C)(C)O)CC1,sweet
CC1CCC(C(C)C)CC1=O,undefined
Cc1ccc(C(C)C)cc1O,undefined
OCCc1ccc(O)cc1,sweet
CC(C)=CCCC(C)CC(=O)O,undefined
C=CC(=C)CCC=C(C)CCC=C(C)C,undefined
CC(=O)CCCC(C)CCCC(C)CCCC(C)C,undefined
CC(C)CC(=O)O,sour
CSCCCO,sweet
C1CSCSC1,undefined
C1CSCCS1,undefined
CC(=O)S,undefined
C=C1C2CCC(C2)C1(C)CCC=C(C)C,undefined
CC1C(O)CC2(C(C)C)CC12,undefined
CC(C)CS,undefined
CC1(C)C2CC=C(CO)C1C2,sweet
CC(C)=CCCC(C)(O)C1CC=C(C)CC1,undefined
C=CCc1cc(OC)c2c(c1OC)OCO2,undefined
Cc1cccc(O)c1C,undefined
Cc1cc(C)c(O)c(C)c1,undefined
Cc1ccccc1C=O,undefined
COc1ccc2ccc(=O)oc2c1,sweet
CC(=O)Oc1ccccc1C,sweet
COC(C)OC,sweet
Cc1ccco1,undefined
Cc1ccc(C(C)O)cc1,sweet
C=C(C)C1CC=C(CO)CC1,undefined
CCc1cccnc1,undefined
CCCCCCCC(=O)OCC(COC(=O)CCCCCCC)OC(=O)CCCCCCC,undefined
COCc1ccccc1,undefined
CCOCc1ccccc1,undefined
CCCCC(=O)OCC,sweet
CCOC(=O)CCC(C)=O,sweet
CCCC(=O)OCC(C)C,sweet
CCCCCOC(=O)CCCCC,sweet
CCCCCOC(=O)CCC,sweet
SCCS,undefined
CC(C)CCS,undefined
CCCC(N)=O,undefined
CC(C)=CC(=O)O,undefined
Cc1csc(C)n1,undefined
CC1CCCCCCCCCCCCC(=O)C1,sweet
CC(C)COC=O,sweet
CCN=C=S,undefined
C=CC(=C)CCCC(C)(C)O,undefined
CCCCSCCCC,undefined
CCCCCCCCCCCCCC(=O)O,undefined
CCCCCCCCCCCCCCCC,undefined
COC(=O)C(C)C,undefined
CCOC(=O)C(c1c(O)oc2ccccc2c1=O)c1c(O)oc2ccccc2c1=O,bitter
CC(=O)c1ccccc1N,sweet
CCC(=O)OC,undefined
Cc1cccs1,undefined
C=C1CCC2C(C1)C2(C)C,undefined
C=C1C=CC(C(C)C)CC1,undefined
COC(=O)CC(C)C,undefined
CN=C=S,undefined
CSC#N,undefined
CC(C)=CCO,undefined
C=CO,undefined
CC1=CCC(O)(C(C)C)CC1,sweet
CC(=O)C(C)C,undefined
CCC(=O)C(C)C,undefined
Cc1cccc(C)c1O,sweet
CCCCC(CC)COC(=O)CC(C(=O)OCC(CC)CCCC)S(=O)(=O)O,sweet
CC(=O)C(=O)c1ccccc1,undefined
Cc1ccc2cc(C)ccc2c1,undefined
C=CCOC(=O)c1ccccc1,sweet
CC1CCCCC1=O,undefined
CCC(O)CC,sweet
CCCCCC(=O)C(C)=O,undefined
CC1=CCC(=C(C)C)CC1,sweet
CC(C)=C1CCC(C)(O)CC1,undefined
CC(C)C1=CCC(C)(O)CC1,undefined
Cc1ccc(CO)cc1,undefined
CCC(C)CCO,undefined
CCCC(=O)CC,sweet
CC(C)COC(=O)CC(C)C,sweet
CCCCCCCC(=O)OCCCC,undefined
CC1CCC(=O)CC1,undefined
CCCCCC(O)CC,undefined
CCCCOC(=O)CC,sweet
CCCC(C)(C)O,undefined
CC(C)CC=O,sour
CC1C=CC(=O)O1,sweet
CC1CCCC(=O)C1,undefined
COc1cccc(C=O)c1,undefined
CCCCOC(=O)CC(C)=O,sweet
CC(=O)CCC(=O)O,sweet
CCCCC(C)=O,undefined
CC(=O)COC(C)=O,undefined
CCCCN=C=S,undefined
CCCCOC=O,undefined
C=CCSCC=C,undefined
CCCCCCCCCCCC(C)=O,undefined
CCCCCCCCCCCCCCCCCC,undefined
CC(C)C(C)O,undefined
CCC(=O)C(C)=O,sweet
CCOc1ccc([N+](=O)[O-])cc1[N+](=O)[O-],sweet
COC(=O)c1ccco1,sweet
CCOC(=O)c1ccco1,undefined
CCCOC(=O)c1ccco1,sweet
CC(C)OC(=O)C(C)C,sweet
C=C(C)C1CCC(C)C(O)C1,undefined
Cc1ccc(C=O)o1,undefined
CCc1cccc(O)c1,undefined
Cc1cccc(C=O)c1,sweet
CC(=O)OC1CCCCC1,sweet
CCOc1ccc(O)cc1,undefined
CC(=O)OCc1ccco1,sweet
CCCC(O)CC,undefined
CCCC(=O)OC,sweet
CC(=O)OCC(C)OC(C)=O,undefined
CCCCC(=O)OC,sweet
CCC(C)COC(C)=O,sweet
CCCCCOC(=O)CC,sweet
CCSC,undefined
CSSC,undefined
CC(C)OC=O,undefined
CC(C)SC(C)C,undefined
Cc1ccc(C)o1,undefined
CCCC(C)OC(C)=O,undefined
CCCCCC(=O)OCCC,sweet
CCCCCC(=O)OCCCC,undefined
CCCCC(C)O,undefined
CCCCCCCCCCC(=O)OCC,undefined
COC(=O)CCCCC(=O)OC,undefined
CC(C)CCCC(=O)O,undefined
CCCCCOC(C)=O,undefined
CCCCCCCCCCCCCCCC(=O)OCC,undefined
CCCCCCCC(C)O,undefined
CCCSSCCC,undefined
CCCCSSCCCC,undefined
CCCCCCCCCCCCC,undefined
CCCCCCCCCCCCCC,undefined
CCCCCCCCCCCCCCC,undefined
CCCCCCCCCCCCCCCCC,undefined
CCCCCCCCCCCCCCCCCCC,undefined
CCCCCCCCCCCCCCCCCCCCC,undefined
CCCCCCCCCCCCCCCCCCCCCC,undefined
CC(=O)OCC1CCCO1,sweet
